onset	duration	trial_type	response	response_time	condition
0.015	0.5	72.0	0.0	0.0	coco/000000354491.jpg
3.014	0.5	21.0	0.0	0.0	coco/000000084120.jpg
6.013999999999999	0.5	2000.0	1.0	0.8132011890411377	n/a
9.014	0.5	66.0	0.0	0.0	coco/000000334658.jpg
12.014	0.5	81.0	0.0	0.0	coco/000000395396.jpg
15.013	0.5	1000.0	0.0	0.0	n/a
18.012999999999995	0.5	94.0	0.0	0.0	coco/000000444495.jpg
21.013	0.5	102.0	0.0	0.0	coco/000000480447.jpg
24.013	0.5	76.0	0.0	0.0	coco/000000367742.jpg
27.012	0.5	2000.0	1.0	0.6150143146514893	n/a
30.012	0.5	79.0	0.0	0.0	coco/000000388940.jpg
33.012	0.5	8.0	0.0	0.0	coco/000000025045.jpg
36.012	0.5	80.0	0.0	0.0	coco/000000394766.jpg
39.011	0.5	14.0	0.0	0.0	coco/000000057828.jpg
42.011	0.5	36.0	0.0	0.0	coco/000000155543.jpg
45.011	0.5	100.0	0.0	0.0	coco/000000471755.jpg
48.011	0.5	118.0	0.0	0.0	coco/000000558900.jpg
51.01	0.5	78.0	0.0	0.0	coco/000000384594.jpg
54.01	0.5	22.0	0.0	0.0	coco/000000097882.jpg
57.01	0.5	1000.0	0.0	0.0	n/a
60.01	0.5	112.0	0.0	0.0	coco/000000534876.jpg
63.00899999999999	0.5	25.0	0.0	0.0	coco/000000108056.jpg
66.009	0.5	26.0	0.0	0.0	coco/000000112614.jpg
69.009	0.5	64.0	0.0	0.0	coco/000000314313.jpg
72.009	0.5	59.0	1.0	1.8032064437866209	coco/000000281112.jpg
75.008	0.5	113.0	0.0	0.0	coco/000000536366.jpg
78.008	0.5	117.0	0.0	0.0	coco/000000556154.jpg
81.008	0.5	60.0	0.0	0.0	coco/000000283431.jpg
84.008	0.5	2000.0	1.0	1.0201396942138672	n/a
87.007	0.5	31.0	1.0	0.9963698387145996	coco/000000129362.jpg
90.007	0.5	54.0	0.0	0.0	coco/000000246218.jpg
93.007	0.5	1000.0	0.0	0.0	n/a
96.007	0.5	111.0	0.0	0.0	coco/000000532175.jpg
99.006	0.5	49.0	0.0	0.0	coco/000000222964.jpg
102.006	0.5	32.0	0.0	0.0	coco/000000129766.jpg
105.006	0.5	24.0	0.0	0.0	coco/000000102858.jpg
108.006	0.5	17.0	0.0	0.0	coco/000000064681.jpg
111.005	0.5	1000.0	0.0	0.0	n/a
114.005	0.5	55.0	0.0	0.0	coco/000000252576.jpg
117.005	0.5	50.0	0.0	0.0	coco/000000228274.jpg
120.005	0.5	75.0	0.0	0.0	coco/000000363403.jpg
123.004	0.5	2000.0	1.0	0.7676849365234375	n/a
126.004	0.5	27.0	0.0	0.0	coco/000000115749.jpg
129.02100000000002	0.5	18.0	0.0	0.0	coco/000000065781.jpg
132.02	0.5	30.0	0.0	0.0	coco/000000128557.jpg
135.02	0.5	77.0	0.0	0.0	coco/000000371365.jpg
138.003	0.5	1000.0	0.0	0.0	n/a
141.02	0.5	120.0	0.0	0.0	coco/000000566021.jpg
144.019	0.5	106.0	0.0	0.0	coco/000000501506.jpg
147.019	0.5	4.0	0.0	0.0	coco/000000014103.jpg
150.019	0.5	104.0	0.0	0.0	coco/000000485822.jpg
153.002	0.5	1000.0	0.0	0.0	n/a
156.018	0.5	43.0	0.0	0.0	coco/000000188631.jpg
159.018	0.5	15.0	0.0	0.0	coco/000000060604.jpg
162.018	0.5	45.0	0.0	0.0	coco/000000201308.jpg
165.018	0.5	84.0	0.0	0.0	coco/000000404064.jpg
168.017	0.5	1000.0	0.0	0.0	n/a
171.017	0.5	58.0	0.0	0.0	coco/000000273362.jpg
174.017	0.5	95.0	0.0	0.0	coco/000000447242.jpg
177.017	0.5	89.0	0.0	0.0	coco/000000419406.jpg
180.016	0.5	105.0	0.0	0.0	coco/000000495388.jpg
183.016	0.5	11.0	0.0	0.0	coco/000000030357.jpg
186.016	0.5	19.0	0.0	0.0	coco/000000069480.jpg
189.016	0.5	13.0	0.0	0.0	coco/000000045672.jpg
192.015	0.5	2000.0	1.0	0.7011234760284424	n/a
195.015	0.5	99.0	0.0	0.0	coco/000000470762.jpg
198.015	0.5	68.0	0.0	0.0	coco/000000346377.jpg
201.015	0.5	61.0	0.0	0.0	coco/000000299307.jpg
204.014	0.5	1000.0	0.0	0.0	n/a
207.014	0.5	107.0	0.0	0.0	coco/000000510721.jpg
210.014	0.5	7.0	0.0	0.0	coco/000000024081.jpg
213.014	0.5	2000.0	1.0	0.8309688568115234	n/a
216.013	0.5	33.0	0.0	0.0	coco/000000131780.jpg
219.013	0.5	46.0	0.0	0.0	coco/000000201644.jpg
222.013	0.5	1.0	0.0	0.0	coco/000000007665.jpg
225.013	0.5	12.0	0.0	0.0	coco/000000036598.jpg
228.012	0.5	2000.0	1.0	0.6884031295776367	n/a
231.012	0.5	88.0	0.0	0.0	coco/000000415225.jpg
234.012	0.5	52.0	0.0	0.0	coco/000000238980.jpg
237.012	0.5	1000.0	0.0	0.0	n/a
240.011	0.5	92.0	0.0	0.0	coco/000000443718.jpg
243.011	0.5	2000.0	1.0	0.8737936019897461	n/a
246.011	0.5	69.0	0.0	0.0	coco/000000348368.jpg
249.011	0.5	2000.0	1.0	0.9302105903625488	n/a
252.01	0.5	37.0	0.0	0.0	coco/000000161578.jpg
255.01	0.5	10.0	0.0	0.0	coco/000000029114.jpg
258.01	0.5	96.0	0.0	0.0	coco/000000448701.jpg
261.01	0.5	5.0	0.0	0.0	coco/000000020106.jpg
264.009	0.5	38.0	0.0	0.0	coco/000000170439.jpg
267.009	0.5	56.0	0.0	0.0	coco/000000254567.jpg
270.009	0.5	74.0	0.0	0.0	coco/000000361051.jpg
273.009	0.5	6.0	0.0	0.0	coco/000000023047.jpg
276.008	0.5	41.0	0.0	0.0	coco/000000179477.jpg
279.008	0.5	2000.0	1.0	0.7809052467346191	n/a
282.008	0.5	85.0	0.0	0.0	coco/000000404262.jpg
285.008	0.5	82.0	0.0	0.0	coco/000000399489.jpg
288.007	0.5	93.0	0.0	0.0	coco/000000444166.jpg
291.007	0.5	40.0	0.0	0.0	coco/000000176397.jpg
294.007	0.5	1000.0	0.0	0.0	n/a
297.007	0.5	119.0	0.0	0.0	coco/000000565004.jpg
300.006	0.5	2000.0	1.0	0.7347843647003174	n/a
303.006	0.5	3.0	0.0	0.0	coco/000000012179.jpg
306.006	0.5	1000.0	0.0	0.0	n/a
309.006	0.5	103.0	0.0	0.0	coco/000000482326.jpg
312.005	0.5	91.0	0.0	0.0	coco/000000429215.jpg
315.005	0.5	1000.0	0.0	0.0	n/a
318.005	0.5	42.0	0.0	0.0	coco/000000182366.jpg
321.005	0.5	2.0	0.0	0.0	coco/000000010948.jpg
324.021	0.5	87.0	0.0	0.0	coco/000000413250.jpg
327.021	0.5	97.0	0.0	0.0	coco/000000451024.jpg
330.021	0.5	47.0	0.0	0.0	coco/000000213095.jpg
333.004	0.5	2000.0	1.0	0.7217750549316406	n/a
336.02	0.5	16.0	0.0	0.0	coco/000000061624.jpg
339.02	0.5	108.0	0.0	0.0	coco/000000524991.jpg
342.02	0.5	23.0	0.0	0.0	coco/000000102607.jpg
345.019	0.5	35.0	0.0	0.0	coco/000000142346.jpg
348.019	0.5	28.0	0.0	0.0	coco/000000119849.jpg
351.0019999999999	0.5	2000.0	1.0	1.0033161640167236	n/a
354.019	0.5	90.0	0.0	0.0	coco/000000426445.jpg
357.0180000000001	0.5	20.0	0.0	0.0	coco/000000075324.jpg
360.0180000000001	0.5	48.0	0.0	0.0	coco/000000218561.jpg
363.018	0.5	116.0	0.0	0.0	coco/000000548088.jpg
366.018	0.5	109.0	0.0	0.0	coco/000000526204.jpg
369.017	0.5	62.0	0.0	0.0	coco/000000302282.jpg
372.017	0.5	114.0	0.0	0.0	coco/000000540056.jpg
375.017	0.5	1000.0	0.0	0.0	n/a
378.017	0.5	98.0	0.0	0.0	coco/000000466532.jpg
381.016	0.5	9.0	0.0	0.0	coco/000000026393.jpg
384.016	0.5	71.0	0.0	0.0	coco/000000353098.jpg
387.016	0.5	51.0	0.0	0.0	coco/000000231778.jpg
390.016	0.5	83.0	0.0	0.0	coco/000000399981.jpg
393.015	0.5	73.0	0.0	0.0	coco/000000359519.jpg
396.015	0.5	1000.0	0.0	0.0	n/a
399.015	0.5	44.0	0.0	0.0	coco/000000194564.jpg
