filename	acq_time	operator	randstr
func/sub-05_ses-imagenet01_task-imagenet_run-01_bold.nii.gz	2020-12-03T13:22:42.375000	n/a	d97692d0
func/sub-05_ses-imagenet01_task-imagenet_run-02_bold.nii.gz	2020-12-03T13:32:23.647500	n/a	d38b6753
func/sub-05_ses-imagenet01_task-imagenet_run-03_bold.nii.gz	2020-12-03T13:42:04.595000	n/a	6321eb39
func/sub-05_ses-imagenet01_task-imagenet_run-04_bold.nii.gz	2020-12-03T13:51:37.207500	n/a	877fcc0b
func/sub-05_ses-imagenet01_task-imagenet_run-05_bold.nii.gz	2020-12-03T14:01:04.682500	n/a	931c9098
fmap/sub-05_ses-imagenet01_run-01_magnitude1.nii.gz	2020-12-03T14:10:17.337500	n/a	56c01978
fmap/sub-05_ses-imagenet01_run-01_magnitude2.nii.gz	2020-12-03T14:10:17.337500	n/a	56c01978
fmap/sub-05_ses-imagenet01_run-01_phasediff.nii.gz	2020-12-03T14:10:18.060000	n/a	17981275
func/sub-05_ses-imagenet01_task-imagenet_run-06_bold.nii.gz	2020-12-03T14:13:16.767500	n/a	7da0f77a
func/sub-05_ses-imagenet01_task-imagenet_run-07_bold.nii.gz	2020-12-03T14:22:31.012500	n/a	64abccec
func/sub-05_ses-imagenet01_task-imagenet_run-08_bold.nii.gz	2020-12-03T14:32:17.397500	n/a	76a723d9
func/sub-05_ses-imagenet01_task-imagenet_run-09_bold.nii.gz	2020-12-03T14:42:02.997500	n/a	ee76d48e
func/sub-05_ses-imagenet01_task-imagenet_run-10_bold.nii.gz	2020-12-03T14:51:29.847500	n/a	dae583c8
