onset	duration	trial_type	response_time	stim_file
0.0	1.0	519.0	0.2785695000056876	imagenet/n03127747/n03127747_4642.JPEG
4.0	1.0	425.0	0.2450574999966193	imagenet/n02791270/n02791270_16410.JPEG
8.0	1.0	222.0	0.2370092999990447	imagenet/n02102973/n02102973_7001.JPEG
12.0	1.0	752.0	0.2521965999985696	imagenet/n04037443/n04037443_10237.JPEG
16.0	1.0	786.0	0.2601972000047681	imagenet/n04162706/n04162706_17155.JPEG
24.0	1.0	362.0	0.1806219999998575	imagenet/n02445715/n02445715_40740.JPEG
28.0	1.0	918.0	0.2767315999954007	imagenet/n06596364/n06596364_3050.JPEG
32.0	1.0	813.0	0.2365678000060143	imagenet/n04266014/n04266014_4835.JPEG
36.0	1.0	466.0	0.2528269999966142	imagenet/n02916936/n02916936_2230.JPEG
40.0	1.0	159.0	0.2520535000003292	imagenet/n02087046/n02087046_2274.JPEG
48.0	1.0	860.0	0.2688152999980957	imagenet/n04442312/n04442312_26156.JPEG
52.0	1.0	855.0	0.2448645000040414	imagenet/n04418357/n04418357_3278.JPEG
56.0	1.0	162.0	0.2848545000015292	imagenet/n02088238/n02088238_8116.JPEG
60.0	1.0	403.0	0.2842757999969763	imagenet/n02676566/n02676566_9439.JPEG
64.0	1.0	311.0	0.2358504000003449	imagenet/n02219486/n02219486_28003.JPEG
72.0	1.0	988.0	0.2763520000007702	imagenet/n12144580/n12144580_3054.JPEG
76.0	1.0	882.0	0.7721671000035712	imagenet/n04515003/n04515003_24101.JPEG
80.0	1.0	114.0	0.2680365999985952	imagenet/n01944390/n01944390_1950.JPEG
84.0	1.0	56.0	0.2525230000028386	imagenet/n01729977/n01729977_369.JPEG
88.0	1.0	654.0	0.2041288999971584	imagenet/n03764736/n03764736_3281.JPEG
96.0	1.0	264.0	0.0515741999988677	imagenet/n02113023/n02113023_1024.JPEG
100.0	1.0	901.0	0.2605746999979601	imagenet/n04562935/n04562935_9682.JPEG
104.0	1.0	234.0	0.316259600003832	imagenet/n02106382/n02106382_13768.JPEG
108.0	1.0	153.0	0.2283869000020786	imagenet/n02085782/n02085782_4522.JPEG
112.0	1.0	822.0	0.2519065000014961	imagenet/n04311004/n04311004_3914.JPEG
120.0	1.0	248.0	0.2437261000013677	imagenet/n02109525/n02109525_7200.JPEG
124.0	1.0	384.0	0.2521817000015289	imagenet/n02497673/n02497673_3741.JPEG
128.0	1.0	816.0	0.3078720999983488	imagenet/n04275548/n04275548_109.JPEG
132.0	1.0	563.0	0.2441876000011689	imagenet/n03388043/n03388043_3192.JPEG
136.0	1.0	271.0	0.2358068999965326	imagenet/n02114548/n02114548_9848.JPEG
144.0	1.0	369.0	0.2684072000047308	imagenet/n02483362/n02483362_5623.JPEG
148.0	1.0	407.0	0.4683488999944529	imagenet/n02699494/n02699494_1823.JPEG
152.0	1.0	47.0	0.2356950999965192	imagenet/n01693334/n01693334_5108.JPEG
156.0	1.0	637.0	0.2362925999987055	imagenet/n03709823/n03709823_23016.JPEG
160.0	1.0	30.0	0.3236113999955705	imagenet/n01632777/n01632777_8879.JPEG
168.0	1.0	8.0	0.2837637999982689	imagenet/n01514668/n01514668_1816.JPEG
172.0	1.0	647.0	0.3237754000001587	imagenet/n03733281/n03733281_23036.JPEG
176.0	1.0	562.0	0.2673243000026559	imagenet/n03384352/n03384352_1205.JPEG
180.0	1.0	842.0	0.276040999997349	imagenet/n04370456/n04370456_2737.JPEG
184.0	1.0	932.0	0.2833454999999958	imagenet/n07693725/n07693725_11570.JPEG
192.0	1.0	607.0	0.2515578000020468	imagenet/n03584829/n03584829_38112.JPEG
