onset	duration	trial_type	response	response_time	condition
0.014	0.5	74.0	0.0	0.0	coco/000000361051.jpg
3.014	0.5	1.0	0.0	0.0	coco/000000007665.jpg
6.013999999999999	0.5	116.0	0.0	0.0	coco/000000548088.jpg
9.014	0.5	1000.0	0.0	0.0	n/a
12.013	0.5	47.0	0.0	0.0	coco/000000213095.jpg
15.013	0.5	7.0	0.0	0.0	coco/000000024081.jpg
18.012999999999995	0.5	104.0	0.0	0.0	coco/000000485822.jpg
21.013	0.5	77.0	0.0	0.0	coco/000000371365.jpg
24.012	0.5	1000.0	0.0	0.0	n/a
27.012	0.5	95.0	0.0	0.0	coco/000000447242.jpg
30.012	0.5	2000.0	1.0	1.1174912452697754	n/a
33.012	0.5	94.0	0.0	0.0	coco/000000444495.jpg
36.011	0.5	83.0	0.0	0.0	coco/000000399981.jpg
39.011	0.5	12.0	0.0	0.0	coco/000000036598.jpg
42.011	0.5	2000.0	1.0	0.8544790744781494	n/a
45.011	0.5	110.0	0.0	0.0	coco/000000531414.jpg
48.01	0.5	2000.0	1.0	1.0309281349182131	n/a
51.01	0.5	40.0	0.0	0.0	coco/000000176397.jpg
54.01	0.5	1000.0	0.0	0.0	n/a
57.01	0.5	57.0	0.0	0.0	coco/000000256617.jpg
60.00899999999999	0.5	118.0	0.0	0.0	coco/000000558900.jpg
63.00899999999999	0.5	85.0	0.0	0.0	coco/000000404262.jpg
66.009	0.5	84.0	0.0	0.0	coco/000000404064.jpg
69.009	0.5	55.0	0.0	0.0	coco/000000252576.jpg
72.008	0.5	49.0	0.0	0.0	coco/000000222964.jpg
75.008	0.5	37.0	0.0	0.0	coco/000000161578.jpg
78.008	0.5	78.0	0.0	0.0	coco/000000384594.jpg
81.008	0.5	11.0	0.0	0.0	coco/000000030357.jpg
84.007	0.5	26.0	0.0	0.0	coco/000000112614.jpg
87.007	0.5	15.0	0.0	0.0	coco/000000060604.jpg
90.007	0.5	54.0	0.0	0.0	coco/000000246218.jpg
93.007	0.5	1000.0	0.0	0.0	n/a
96.006	0.5	18.0	0.0	0.0	coco/000000065781.jpg
99.006	0.5	109.0	0.0	0.0	coco/000000526204.jpg
102.006	0.5	17.0	0.0	0.0	coco/000000064681.jpg
105.006	0.5	2000.0	1.0	0.8757238388061523	n/a
108.005	0.5	71.0	0.0	0.0	coco/000000353098.jpg
111.005	0.5	8.0	0.0	0.0	coco/000000025045.jpg
114.005	0.5	91.0	0.0	0.0	coco/000000429215.jpg
117.005	0.5	2000.0	1.0	0.8449268341064453	n/a
120.021	0.5	5.0	0.0	0.0	coco/000000020106.jpg
123.004	0.5	2000.0	1.0	0.9413363933563232	n/a
126.021	0.5	41.0	0.0	0.0	coco/000000179477.jpg
129.02	0.5	59.0	0.0	0.0	coco/000000281112.jpg
