onset	duration	trial_type	response	response_time	stim_file
16.0	1.0	274.0	1.0	0.9297442436218262	imagenet/n02115641/n02115641_4500.JPEG
20.0	1.0	938.0	-1.0	2.034003257751465	imagenet/n07714990/n07714990_7074.JPEG
24.0	1.0	183.0	1.0	1.8424129486083984	imagenet/n02093754/n02093754_5379.JPEG
28.0	1.0	419.0	-1.0	1.4668641090393066	imagenet/n02783161/n02783161_21861.JPEG
32.0	1.0	901.0	-1.0	6.33918046951294	imagenet/n04562935/n04562935_9080.JPEG
40.0	1.0	45.0	1.0	1.7318270206451416	imagenet/n01689811/n01689811_8859.JPEG
44.0	1.0	193.0	-1.0	2.076096534729004	imagenet/n02096177/n02096177_2648.JPEG
48.0	1.0	729.0	-1.0	1.444451093673706	imagenet/n03958227/n03958227_2856.JPEG
52.0	1.0	931.0	-1.0	1.5409479141235352	imagenet/n07684084/n07684084_746.JPEG
56.0	1.0	892.0	-1.0	5.133213520050049	imagenet/n04542943/n04542943_8237.JPEG
64.0	1.0	96.0	1.0	1.6858208179473877	imagenet/n01843065/n01843065_9934.JPEG
68.0	1.0	272.0	1.0	1.8141827583312988	imagenet/n02114712/n02114712_20543.JPEG
72.0	1.0	431.0	1.0	1.9105041027069087	imagenet/n02802426/n02802426_261.JPEG
76.0	1.0	916.0	1.0	1.878875970840454	imagenet/n04613696/n04613696_1138.JPEG
80.0	1.0	246.0	1.0	6.935287237167358	imagenet/n02108915/n02108915_7589.JPEG
88.0	1.0	886.0	-1.0	3.3038787841796875	imagenet/n04525038/n04525038_18620.JPEG
92.0	1.0	940.0	1.0	2.1282260417938232	imagenet/n07716358/n07716358_2592.JPEG
96.0	1.0	36.0	1.0	1.832587718963623	imagenet/n01667114/n01667114_8864.JPEG
100.0	1.0	199.0	-1.0	2.1449477672576904	imagenet/n02097209/n02097209_1175.JPEG
104.0	1.0	68.0	1.0	5.217372179031372	imagenet/n01755581/n01755581_1955.JPEG
112.0	1.0	308.0	1.0	1.6740267276763916	imagenet/n02177972/n02177972_10725.JPEG
116.0	1.0	998.0	1.0	1.9063270092010496	imagenet/n13054560/n13054560_2742.JPEG
120.0	1.0	908.0	-1.0	1.8106400966644287	imagenet/n04591713/n04591713_4523.JPEG
124.0	1.0	566.0	-1.0	1.7150635719299316	imagenet/n03393912/n03393912_3629.JPEG
128.0	1.0	718.0	-1.0	6.65133547782898	imagenet/n03930630/n03930630_2802.JPEG
136.0	1.0	990.0	1.0	2.5080158710479736	imagenet/n12620546/n12620546_26397.JPEG
