filename	acq_time	operator	randstr
func/sub-02_ses-coco_task-coco_run-01_bold.nii.gz	2020-12-28T14:50:41.677500	n/a	7997d6d5
func/sub-02_ses-coco_task-coco_run-02_bold.nii.gz	2020-12-28T14:59:54.435000	n/a	26fefad2
func/sub-02_ses-coco_task-coco_run-03_bold.nii.gz	2020-12-28T15:08:39.702500	n/a	a9eaf081
func/sub-02_ses-coco_task-coco_run-04_bold.nii.gz	2020-12-28T15:17:11.947500	n/a	ac6b548a
func/sub-02_ses-coco_task-coco_run-05_bold.nii.gz	2020-12-28T15:25:57.737500	n/a	5ef8db2e
fmap/sub-02_ses-coco_run-01_magnitude1.nii.gz	2020-12-28T15:34:31	n/a	99d8620f
fmap/sub-02_ses-coco_run-01_magnitude2.nii.gz	2020-12-28T15:34:31	n/a	99d8620f
fmap/sub-02_ses-coco_run-01_phasediff.nii.gz	2020-12-28T15:34:31.722500	n/a	4509689f
func/sub-02_ses-coco_task-coco_run-06_bold.nii.gz	2020-12-28T15:37:27.857500	n/a	ef90cf70
func/sub-02_ses-coco_task-coco_run-07_bold.nii.gz	2020-12-28T15:46:03.700000	n/a	ab0879d8
func/sub-02_ses-coco_task-coco_run-08_bold.nii.gz	2020-12-28T15:54:56.875000	n/a	4d4639f4
func/sub-02_ses-coco_task-coco_run-09_bold.nii.gz	2020-12-28T16:03:34.455000	n/a	844ff4cd
func/sub-02_ses-coco_task-coco_run-10_bold.nii.gz	2020-12-28T16:12:43.492500	n/a	0d7061b3
func/sub-02_ses-coco_task-coco_run-11_bold.nii.gz	2020-12-28T16:21:17.955000	n/a	d0376cba
