onset	duration	trial_type	response	response_time	condition
0.015	0.5	104.0	0.0	0.0	coco/000000485822.jpg
3.014	0.5	117.0	0.0	0.0	coco/000000556154.jpg
6.013999999999999	0.5	38.0	0.0	0.0	coco/000000170439.jpg
9.014	0.5	2000.0	1.0	0.5650393962860107	n/a
12.014	0.5	84.0	0.0	0.0	coco/000000404064.jpg
15.013	0.5	67.0	0.0	0.0	coco/000000345701.jpg
18.012999999999995	0.5	76.0	0.0	0.0	coco/000000367742.jpg
21.013	0.5	111.0	0.0	0.0	coco/000000532175.jpg
24.013	0.5	2.0	0.0	0.0	coco/000000010948.jpg
27.013	0.5	53.0	0.0	0.0	coco/000000244157.jpg
30.012	0.5	19.0	0.0	0.0	coco/000000069480.jpg
33.012	0.5	83.0	0.0	0.0	coco/000000399981.jpg
36.012	0.5	9.0	0.0	0.0	coco/000000026393.jpg
39.012	0.5	1000.0	0.0	0.0	n/a
42.012	0.5	78.0	0.0	0.0	coco/000000384594.jpg
45.011	0.5	89.0	0.0	0.0	coco/000000419406.jpg
48.011	0.5	6.0	0.0	0.0	coco/000000023047.jpg
51.011	0.5	43.0	0.0	0.0	coco/000000188631.jpg
54.011	0.5	114.0	0.0	0.0	coco/000000540056.jpg
57.01	0.5	1000.0	0.0	0.0	n/a
60.01	0.5	7.0	0.0	0.0	coco/000000024081.jpg
63.01	0.5	18.0	0.0	0.0	coco/000000065781.jpg
66.01	0.5	2000.0	1.0	0.6899588108062744	n/a
69.01	0.5	35.0	0.0	0.0	coco/000000142346.jpg
72.009	0.5	112.0	0.0	0.0	coco/000000534876.jpg
75.009	0.5	75.0	0.0	0.0	coco/000000363403.jpg
78.009	0.5	102.0	0.0	0.0	coco/000000480447.jpg
81.009	0.5	81.0	0.0	0.0	coco/000000395396.jpg
84.008	0.5	3.0	0.0	0.0	coco/000000012179.jpg
87.008	0.5	23.0	0.0	0.0	coco/000000102607.jpg
90.008	0.5	21.0	0.0	0.0	coco/000000084120.jpg
93.008	0.5	1000.0	0.0	0.0	n/a
96.008	0.5	17.0	0.0	0.0	coco/000000064681.jpg
99.007	0.5	2000.0	1.0	0.6126754283905029	n/a
102.007	0.5	90.0	0.0	0.0	coco/000000426445.jpg
105.007	0.5	1000.0	0.0	0.0	n/a
108.007	0.5	55.0	0.0	0.0	coco/000000252576.jpg
111.007	0.5	41.0	0.0	0.0	coco/000000179477.jpg
114.006	0.5	1.0	0.0	0.0	coco/000000007665.jpg
117.006	0.5	86.0	0.0	0.0	coco/000000411329.jpg
120.006	0.5	27.0	0.0	0.0	coco/000000115749.jpg
123.006	0.5	22.0	0.0	0.0	coco/000000097882.jpg
126.005	0.5	85.0	0.0	0.0	coco/000000404262.jpg
129.005	0.5	16.0	0.0	0.0	coco/000000061624.jpg
132.005	0.5	2000.0	1.0	0.6154744625091553	n/a
135.005	0.5	54.0	0.0	0.0	coco/000000246218.jpg
138.005	0.5	2000.0	1.0	0.6400761604309082	n/a
141.02100000000004	0.5	20.0	0.0	0.0	coco/000000075324.jpg
144.02100000000004	0.5	52.0	0.0	0.0	coco/000000238980.jpg
147.02100000000004	0.5	44.0	0.0	0.0	coco/000000194564.jpg
150.02	0.5	66.0	0.0	0.0	coco/000000334658.jpg
153.004	0.5	1000.0	0.0	0.0	n/a
156.02	0.5	100.0	0.0	0.0	coco/000000471755.jpg
159.02	0.5	113.0	0.0	0.0	coco/000000536366.jpg
162.02	0.5	88.0	0.0	0.0	coco/000000415225.jpg
165.003	0.5	2000.0	1.0	0.6023378372192383	n/a
168.019	0.5	25.0	0.0	0.0	coco/000000108056.jpg
171.002	0.5	2000.0	1.0	0.5788593292236328	n/a
174.019	0.5	60.0	0.0	0.0	coco/000000283431.jpg
177.002	0.5	2000.0	1.0	0.6032981872558594	n/a
180.018	0.5	45.0	0.0	0.0	coco/000000201308.jpg
183.018	0.5	116.0	0.0	0.0	coco/000000548088.jpg
186.001	0.5	1000.0	0.0	0.0	n/a
189.018	0.5	77.0	0.0	0.0	coco/000000371365.jpg
192.017	0.5	46.0	0.0	0.0	coco/000000201644.jpg
195.017	0.5	24.0	0.0	0.0	coco/000000102858.jpg
198.017	0.5	15.0	0.0	0.0	coco/000000060604.jpg
201.017	0.5	4.0	0.0	0.0	coco/000000014103.jpg
204.017	0.5	14.0	0.0	0.0	coco/000000057828.jpg
207.016	0.5	51.0	0.0	0.0	coco/000000231778.jpg
210.016	0.5	93.0	0.0	0.0	coco/000000444166.jpg
