onset	duration	trial_type	response	response_time	condition
0.015	0.5	78.0	0.0	0.0	coco/000000384594.jpg
3.014	0.5	29.0	0.0	0.0	coco/000000124419.jpg
6.013999999999999	0.5	13.0	0.0	0.0	coco/000000045672.jpg
9.014	0.5	10.0	0.0	0.0	coco/000000029114.jpg
12.014	0.5	9.0	0.0	0.0	coco/000000026393.jpg
15.013	0.5	98.0	0.0	0.0	coco/000000466532.jpg
18.012999999999995	0.5	100.0	0.0	0.0	coco/000000471755.jpg
21.013	0.5	30.0	0.0	0.0	coco/000000128557.jpg
24.013	0.5	59.0	0.0	0.0	coco/000000281112.jpg
27.012	0.5	18.0	0.0	0.0	coco/000000065781.jpg
30.012	0.5	109.0	0.0	0.0	coco/000000526204.jpg
33.012	0.5	77.0	0.0	0.0	coco/000000371365.jpg
36.012	0.5	73.0	0.0	0.0	coco/000000359519.jpg
39.012	0.5	2000.0	1.0	0.5744085311889648	n/a
42.011	0.5	38.0	0.0	0.0	coco/000000170439.jpg
45.011	0.5	1000.0	0.0	0.0	n/a
48.011	0.5	46.0	0.0	0.0	coco/000000201644.jpg
51.011	0.5	2000.0	1.0	0.6154894828796387	n/a
54.01	0.5	58.0	0.0	0.0	coco/000000273362.jpg
57.01	0.5	88.0	0.0	0.0	coco/000000415225.jpg
60.01	0.5	52.0	0.0	0.0	coco/000000238980.jpg
63.01	0.5	1000.0	0.0	0.0	n/a
66.009	0.5	61.0	0.0	0.0	coco/000000299307.jpg
69.009	0.5	2000.0	1.0	0.7049360275268555	n/a
72.009	0.5	87.0	0.0	0.0	coco/000000413250.jpg
75.009	0.5	82.0	0.0	0.0	coco/000000399489.jpg
78.008	0.5	49.0	0.0	0.0	coco/000000222964.jpg
81.008	0.5	65.0	0.0	0.0	coco/000000314356.jpg
84.008	0.5	21.0	0.0	0.0	coco/000000084120.jpg
87.008	0.5	45.0	0.0	0.0	coco/000000201308.jpg
90.008	0.5	1000.0	0.0	0.0	n/a
93.007	0.5	110.0	0.0	0.0	coco/000000531414.jpg
96.007	0.5	39.0	0.0	0.0	coco/000000171936.jpg
99.007	0.5	48.0	0.0	0.0	coco/000000218561.jpg
102.007	0.5	2000.0	1.0	0.4916636943817138	n/a
105.006	0.5	54.0	0.0	0.0	coco/000000246218.jpg
108.006	0.5	1000.0	0.0	0.0	n/a
111.006	0.5	97.0	0.0	0.0	coco/000000451024.jpg
114.006	0.5	111.0	0.0	0.0	coco/000000532175.jpg
117.005	0.5	25.0	0.0	0.0	coco/000000108056.jpg
120.005	0.5	55.0	0.0	0.0	coco/000000252576.jpg
123.005	0.5	44.0	0.0	0.0	coco/000000194564.jpg
126.005	0.5	104.0	0.0	0.0	coco/000000485822.jpg
129.02100000000002	0.5	89.0	0.0	0.0	coco/000000419406.jpg
132.004	0.5	28.0	0.0	0.0	coco/000000119849.jpg
135.02100000000002	0.5	31.0	0.0	0.0	coco/000000129362.jpg
