onset	duration	trial_type	response	response_time	stim_file
0.0	1.0	206.0	1.0	1.5433671474456787	imagenet/n02099267/n02099267_9536.JPEG
4.0	1.0	941.0	1.0	1.3516349792480469	imagenet/n07716906/n07716906_5262.JPEG
8.0	1.0	194.0	1.0	1.2880594730377195	imagenet/n02096294/n02096294_5443.JPEG
12.0	1.0	300.0	1.0	1.3123321533203125	imagenet/n02138441/n02138441_587.JPEG
16.0	1.0	999.0	-1.0	1.6167516708374023	imagenet/n13133613/n13133613_15157.JPEG
24.0	1.0	973.0	1.0	1.4733893871307373	imagenet/n09246464/n09246464_86196.JPEG
28.0	1.0	31.0	1.0	1.321769952774048	imagenet/n01641577/n01641577_14518.JPEG
32.0	1.0	934.0	-1.0	1.2740819454193115	imagenet/n07697313/n07697313_26762.JPEG
36.0	1.0	797.0	1.0	1.258392333984375	imagenet/n04229816/n04229816_1030.JPEG
40.0	1.0	370.0	1.0	1.2028319835662842	imagenet/n02483708/n02483708_8218.JPEG
48.0	1.0	486.0	-1.0	1.2434544563293457	imagenet/n02988304/n02988304_5818.JPEG
52.0	1.0	679.0	1.0	1.1478550434112549	imagenet/n03814639/n03814639_4032.JPEG
56.0	1.0	948.0	1.0	1.2922101020812988	imagenet/n07734744/n07734744_15503.JPEG
60.0	1.0	419.0	-1.0	1.3085381984710691	imagenet/n02783161/n02783161_11125.JPEG
64.0	1.0	376.0	1.0	1.2288217544555664	imagenet/n02488702/n02488702_742.JPEG
72.0	1.0	518.0	-1.0	1.277599811553955	imagenet/n03126707/n03126707_6650.JPEG
76.0	1.0	26.0	1.0	1.2617912292480469	imagenet/n01629819/n01629819_1091.JPEG
80.0	1.0	792.0	1.0	1.254162073135376	imagenet/n04204347/n04204347_647.JPEG
84.0	1.0	167.0	1.0	1.2784628868103027	imagenet/n02089867/n02089867_7023.JPEG
88.0	1.0	350.0	1.0	1.2468595504760742	imagenet/n02415577/n02415577_46306.JPEG
96.0	1.0	581.0	1.0	1.2555387020111084	imagenet/n03457902/n03457902_86735.JPEG
100.0	1.0	901.0	-1.0	1.471881628036499	imagenet/n04562935/n04562935_10880.JPEG
104.0	1.0	301.0	1.0	1.3041880130767822	imagenet/n02165105/n02165105_7425.JPEG
108.0	1.0	913.0	1.0	1.2645459175109863	imagenet/n04604644/n04604644_15025.JPEG
112.0	1.0	696.0	-1.0	1.3289501667022705	imagenet/n03874599/n03874599_230.JPEG
120.0	1.0	903.0	-1.0	1.1376917362213137	imagenet/n04579432/n04579432_25645.JPEG
124.0	1.0	461.0	-1.0	1.161872148513794	imagenet/n02894605/n02894605_58508.JPEG
128.0	1.0	154.0	1.0	1.2743942737579346	imagenet/n02085936/n02085936_497.JPEG
132.0	1.0	87.0	1.0	1.2739484310150146	imagenet/n01807496/n01807496_26544.JPEG
136.0	1.0	25.0	1.0	1.2989270687103271	imagenet/n01622779/n01622779_5289.JPEG
144.0	1.0	94.0	1.0	1.2750325202941897	imagenet/n01829413/n01829413_3645.JPEG
