onset	duration	trial_type	response	response_time	condition
0.014	0.5	90.0	0.0	0.0	coco/000000426445.jpg
3.014	0.5	24.0	0.0	0.0	coco/000000102858.jpg
6.013999999999999	0.5	68.0	0.0	0.0	coco/000000346377.jpg
9.013	0.5	10.0	0.0	0.0	coco/000000029114.jpg
12.013	0.5	63.0	0.0	0.0	coco/000000308095.jpg
15.013	0.5	2000.0	1.0	0.4916844367980957	n/a
18.012999999999995	0.5	88.0	0.0	0.0	coco/000000415225.jpg
21.012	0.5	2000.0	1.0	0.4916725158691406	n/a
24.012	0.5	71.0	0.0	0.0	coco/000000353098.jpg
27.012	0.5	55.0	0.0	0.0	coco/000000252576.jpg
30.012	0.5	6.0	0.0	0.0	coco/000000023047.jpg
33.011	0.5	115.0	0.0	0.0	coco/000000540890.jpg
36.011	0.5	113.0	0.0	0.0	coco/000000536366.jpg
39.011	0.5	120.0	0.0	0.0	coco/000000566021.jpg
42.011	0.5	1000.0	0.0	0.0	n/a
45.01	0.5	103.0	0.0	0.0	coco/000000482326.jpg
48.01	0.5	16.0	0.0	0.0	coco/000000061624.jpg
51.01	0.5	31.0	0.0	0.0	coco/000000129362.jpg
54.01	0.5	2000.0	1.0	0.5764775276184082	n/a
57.01	0.5	70.0	0.0	0.0	coco/000000353055.jpg
60.00899999999999	0.5	79.0	0.0	0.0	coco/000000388940.jpg
63.00899999999999	0.5	41.0	0.0	0.0	coco/000000179477.jpg
66.009	0.5	3.0	0.0	0.0	coco/000000012179.jpg
69.009	0.5	1000.0	0.0	0.0	n/a
72.008	0.5	114.0	0.0	0.0	coco/000000540056.jpg
75.008	0.5	1000.0	0.0	0.0	n/a
78.008	0.5	47.0	0.0	0.0	coco/000000213095.jpg
81.008	0.5	12.0	0.0	0.0	coco/000000036598.jpg
84.007	0.5	93.0	0.0	0.0	coco/000000444166.jpg
87.007	0.5	2000.0	1.0	0.5631322860717773	n/a
90.007	0.5	97.0	0.0	0.0	coco/000000451024.jpg
93.007	0.5	112.0	0.0	0.0	coco/000000534876.jpg
96.006	0.5	1000.0	0.0	0.0	n/a
99.006	0.5	28.0	0.0	0.0	coco/000000119849.jpg
102.006	0.5	8.0	0.0	0.0	coco/000000025045.jpg
105.006	0.5	46.0	0.0	0.0	coco/000000201644.jpg
108.006	0.5	80.0	0.0	0.0	coco/000000394766.jpg
111.005	0.5	2000.0	1.0	0.4916613101959229	n/a
114.005	0.5	111.0	0.0	0.0	coco/000000532175.jpg
117.005	0.5	91.0	0.0	0.0	coco/000000429215.jpg
120.005	0.5	48.0	0.0	0.0	coco/000000218561.jpg
123.004	0.5	1000.0	0.0	0.0	n/a
126.021	0.5	37.0	0.0	0.0	coco/000000161578.jpg
129.004	0.5	2000.0	1.0	0.6547765731811523	n/a
132.02	0.5	107.0	0.0	0.0	coco/000000510721.jpg
135.02	0.5	58.0	0.0	0.0	coco/000000273362.jpg
138.02	0.5	20.0	0.0	0.0	coco/000000075324.jpg
141.003	0.5	1000.0	0.0	0.0	n/a
144.019	0.5	74.0	0.0	0.0	coco/000000361051.jpg
147.002	0.5	2000.0	1.0	0.6482946872711182	n/a
150.019	0.5	15.0	0.0	0.0	coco/000000060604.jpg
153.019	0.5	84.0	0.0	0.0	coco/000000404064.jpg
156.018	0.5	27.0	0.0	0.0	coco/000000115749.jpg
159.018	0.5	87.0	0.0	0.0	coco/000000413250.jpg
162.018	0.5	73.0	0.0	0.0	coco/000000359519.jpg
165.018	0.5	34.0	0.0	0.0	coco/000000137564.jpg
168.017	0.5	56.0	0.0	0.0	coco/000000254567.jpg
171.017	0.5	4.0	0.0	0.0	coco/000000014103.jpg
174.017	0.5	76.0	0.0	0.0	coco/000000367742.jpg
177.017	0.5	81.0	0.0	0.0	coco/000000395396.jpg
180.017	0.5	33.0	0.0	0.0	coco/000000131780.jpg
183.016	0.5	1000.0	0.0	0.0	n/a
186.016	0.5	106.0	0.0	0.0	coco/000000501506.jpg
189.016	0.5	109.0	0.0	0.0	coco/000000526204.jpg
192.016	0.5	1000.0	0.0	0.0	n/a
195.015	0.5	83.0	0.0	0.0	coco/000000399981.jpg
198.015	0.5	1000.0	0.0	0.0	n/a
201.015	0.5	42.0	0.0	0.0	coco/000000182366.jpg
204.015	0.5	1000.0	0.0	0.0	n/a
207.014	0.5	29.0	0.0	0.0	coco/000000124419.jpg
210.014	0.5	18.0	0.0	0.0	coco/000000065781.jpg
213.014	0.5	92.0	0.0	0.0	coco/000000443718.jpg
216.014	0.5	30.0	0.0	0.0	coco/000000128557.jpg
219.013	0.5	1000.0	0.0	0.0	n/a
222.013	0.5	13.0	0.0	0.0	coco/000000045672.jpg
225.013	0.5	1.0	0.0	0.0	coco/000000007665.jpg
228.013	0.5	25.0	0.0	0.0	coco/000000108056.jpg
231.012	0.5	45.0	0.0	0.0	coco/000000201308.jpg
